frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,ip.proto,_ws.col.Protocol
"Apr  5, 2025 01:13:09.318514000 CDT","192.168.1.95","13.74.142.8","50470","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.465035000 CDT","192.168.1.95","13.74.142.52","50474","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.587271000 CDT","13.74.142.52","192.168.1.95","443","50474",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.587318000 CDT","192.168.1.95","13.74.142.52","50474","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.730023000 CDT","192.168.1.95","52.169.159.67","50478","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.791622000 CDT","192.168.1.95","13.74.142.8","50479","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.871929000 CDT","52.169.159.67","192.168.1.95","443","50478",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.871984000 CDT","192.168.1.95","52.169.159.67","50478","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.922043000 CDT","13.74.142.8","192.168.1.95","443","50479",,,,,"6","TCP"
"Apr  5, 2025 01:13:09.922085000 CDT","192.168.1.95","13.74.142.8","50479","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:10.026463000 CDT","192.168.1.95","13.74.142.8","50482","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:10.076395000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:10.076821000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:10.156311000 CDT","13.74.142.8","192.168.1.95","443","50482",,,,,"6","TCP"
"Apr  5, 2025 01:13:10.156356000 CDT","192.168.1.95","13.74.142.8","50482","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:10.252110000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:10.252530000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:10.509425000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:10.509807000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:10.667147000 CDT","192.168.1.115","239.255.255.250",,,"64154","1900",,,"17","UDP"
"Apr  5, 2025 01:13:10.669869000 CDT","192.168.1.115","239.255.255.250",,,"50599","1900",,,"17","UDP"
"Apr  5, 2025 01:13:10.754435000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:10.754838000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:11.005536000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:11.005904000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:11.106915000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:11.107312000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:11.541902000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:11.645184000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:11.749597000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:11.868170000 CDT",,,"50183","5228",,,,,,"TCP"
"Apr  5, 2025 01:13:11.898004000 CDT",,,"5228","50183",,,,,,"TCP"
"Apr  5, 2025 01:13:12.007429000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:12.007429000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:12.062137000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:12.062546000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:12.329968000 CDT",,,,,,,,,,"ARP"
"Apr  5, 2025 01:13:12.329988000 CDT",,,,,,,,,,"ARP"
"Apr  5, 2025 01:13:12.442182000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:12.837556000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:13.108142000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:13.109847000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:13.848218000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:14.760144000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:14.816852000 CDT","192.168.1.95","72.25.64.32","50083","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:14.862409000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:14.885009000 CDT","72.25.64.32","192.168.1.95","443","50083",,,,,"6","TCP"
"Apr  5, 2025 01:13:14.963111000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:16.013746000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:16.013746000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:17.108832000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:17.109222000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:17.620270000 CDT","192.168.1.1","224.0.0.1",,,,,,,"2","IGMPv3"
"Apr  5, 2025 01:13:17.620453000 CDT","192.168.1.95","224.0.0.22",,,,,,,"2","IGMPv3"
"Apr  5, 2025 01:13:17.620793000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:17.620935000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:17.621054000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:17.621103000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:17.629343000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:17.639366000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:17.640470000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:17.972529000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:18.075304000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:18.180333000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:19.125313000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:21.083086000 CDT","192.168.1.115","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:13:21.083454000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:13:21.169290000 CDT",,,"50334","443",,,,,,"TCP"
"Apr  5, 2025 01:13:21.187785000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:21.204409000 CDT",,,"443","50334",,,,,,"TCP"
"Apr  5, 2025 01:13:21.289667000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:21.394991000 CDT","192.168.1.115","239.255.255.250",,,"64904","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:23.318076000 CDT","192.168.1.115","239.255.255.250",,,"58277","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:23.419772000 CDT","192.168.1.115","239.255.255.250",,,"58277","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:23.521881000 CDT","192.168.1.115","239.255.255.250",,,"58277","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:24.332226000 CDT","192.168.1.95","35.174.127.31","50317","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:13:24.390008000 CDT","35.174.127.31","192.168.1.95","443","50317",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:13:24.442102000 CDT","192.168.1.95","35.174.127.31","50317","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:25.169004000 CDT","192.168.1.95","192.168.1.1","50521","80",,,,,"6","TCP"
"Apr  5, 2025 01:13:25.170363000 CDT","192.168.1.1","192.168.1.95","80","50521",,,,,"6","TCP"
"Apr  5, 2025 01:13:26.209779000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:26.209949000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:31.225608000 CDT","192.168.1.95","40.71.11.167","50377","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:31.290594000 CDT","40.71.11.167","192.168.1.95","443","50377",,,,,"6","TCP"
"Apr  5, 2025 01:13:33.038951000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:33.322358000 CDT","192.168.1.115","239.255.255.250",,,"58277","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:33.418840000 CDT","192.168.1.115","239.255.255.250",,,"58277","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:33.524289000 CDT","192.168.1.115","239.255.255.250",,,"58277","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:33.669862000 CDT","192.168.1.95","20.189.173.27","50382","443",,,,,"6","TCP"
"Apr  5, 2025 01:13:33.739361000 CDT","20.189.173.27","192.168.1.95","443","50382",,,,,"6","TCP"
"Apr  5, 2025 01:13:34.029322000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:35.029327000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:35.400412000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.421954000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.446978000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.466001000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.487179000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.508997000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.610970000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.635129000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.655077000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.677343000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.704795000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:35.721215000 CDT","192.168.1.49","239.255.255.250",,,"52323","1900",,,"17","SSDP"
"Apr  5, 2025 01:13:36.232577000 CDT","192.168.1.95","192.168.1.1","50526","80",,,,,"6","TCP"
"Apr  5, 2025 01:13:36.234017000 CDT","192.168.1.1","192.168.1.95","80","50526",,,,,"6","TCP"
"Apr  5, 2025 01:13:36.278999000 CDT",,,"50247","443",,,,,,"TCP"
"Apr  5, 2025 01:13:36.299404000 CDT",,,,,,,,,,"ARP"
"Apr  5, 2025 01:13:36.299415000 CDT",,,,,,,,,,"ARP"
"Apr  5, 2025 01:13:36.310168000 CDT",,,"443","50247",,,,,,"TCP"
"Apr  5, 2025 01:13:36.484804000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:37.479264000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:38.479212000 CDT",,,,,,,,,,"ICMPv6"
"Apr  5, 2025 01:13:38.603179000 CDT","192.168.1.95","140.82.112.25","50283","443",,,,,"6","TCP"
