Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.95-23.197.221.178-50469-443-6,192.168.1.95,50469,23.197.221.178,443,6,05/04/2025 01:13:07,41608,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,745.0490290328783,72.10151893866565,20804.0,29421.298951609868,41608.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,40,24.03383964622188,48.06767929244376,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,1022,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50476-443-6,192.168.1.95,50476,23.197.221.178,443,6,05/04/2025 01:13:07,41932,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,739.2921873509492,71.54440522751122,20966.0,29650.40154871431,41932.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,40,23.84813507583707,47.69627015167414,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,1026,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50473-443-6,192.168.1.95,50473,23.197.221.178,443,6,05/04/2025 01:13:07,41958,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,738.8340721674055,71.5000715000715,20979.0,29668.78632502516,41958.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,40,23.833357166690497,47.666714333380995,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,1026,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50464-443-6,192.168.1.95,50464,23.197.221.178,443,6,05/04/2025 01:13:07,42616,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,727.4263187535198,70.39609536324384,21308.0,30134.062587045908,42616.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,40,23.465365121081284,46.93073024216257,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,1026,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50471-443-6,192.168.1.95,50471,23.197.221.178,443,6,05/04/2025 01:13:07,43044,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,720.1932905863767,92.92816652727441,14348.0,24668.907049158057,42833.0,13.0,42846.0,42846.0,0.0,42846.0,42846.0,211.0,211.0,0.0,211.0,211.0,0,0,0,0,40,40,46.46408326363721,46.46408326363721,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,1026,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50484-443-6,192.168.1.95,50484,23.197.221.178,443,6,05/04/2025 01:13:07,44142,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,702.2790086538897,90.61664627792125,14714.0,25012.984647978337,43595.0,18.0,43613.0,43613.0,0.0,43613.0,43613.0,547.0,547.0,0.0,547.0,547.0,0,0,0,0,40,40,45.308323138960624,45.308323138960624,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,1026,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50477-443-6,192.168.1.95,50477,23.197.221.178,443,6,05/04/2025 01:13:07,47330,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,654.9757025142616,84.51299387280795,15776.666666666668,27132.15115565541,47106.0,21.0,47127.0,47127.0,0.0,47127.0,47127.0,224.0,224.0,0.0,224.0,224.0,0,0,0,0,40,40,42.25649693640398,42.25649693640398,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,1026,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50462-443-6,192.168.1.95,50462,23.197.221.178,443,6,05/04/2025 01:13:07,48992,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,632.7563683866754,81.64598301763553,16330.666666666668,28090.837693691752,48767.0,21.0,48788.0,48788.0,0.0,48788.0,48788.0,225.0,225.0,0.0,225.0,225.0,0,0,0,0,40,40,40.822991508817765,40.822991508817765,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,1026,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50472-443-6,192.168.1.95,50472,23.197.221.178,443,6,05/04/2025 01:13:07,51667,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,599.9961290572319,77.41885536222347,17222.333333333336,29634.377424426064,51441.0,21.0,51462.0,51462.0,0.0,51462.0,51462.0,226.0,226.0,0.0,226.0,226.0,0,0,0,0,40,40,38.709427681111734,38.709427681111734,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,1022,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50475-443-6,192.168.1.95,50475,23.197.221.178,443,6,05/04/2025 01:13:07,51627,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,600.4609990896237,58.10912894415713,25813.5,36505.80179231789,51627.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,40,19.369709648052375,38.73941929610475,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,0,0,0,0,0,0,1,0,2,31,1022,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.178-50480-443-6,192.168.1.95,50480,23.197.221.178,443,6,05/04/2025 01:13:07,56529,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,548.3910912982717,70.76014081268022,18843.0,32442.306684328105,56304.0,21.0,56325.0,56325.0,0.0,56325.0,56325.0,225.0,225.0,0.0,225.0,225.0,0,0,0,0,40,40,35.38007040634011,35.38007040634011,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,1022,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.74.142.8-50468-443-6,192.168.1.95,50468,13.74.142.8,443,6,05/04/2025 01:13:09,134913,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.824368296605961,134913.0,0.0,134913.0,134913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7.4121841483029804,7.4121841483029804,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1026,2047,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.74.142.8-50470-443-6,192.168.1.95,50470,13.74.142.8,443,6,05/04/2025 01:13:09,148508,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.467287957551108,148508.0,0.0,148508.0,148508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.733643978775554,6.733643978775554,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1026,2047,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.74.142.52-50474-443-6,192.168.1.95,50474,13.74.142.52,443,6,05/04/2025 01:13:09,122236,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.361791943453646,122236.0,0.0,122236.0,122236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.180895971726823,8.180895971726823,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1026,2048,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-52.169.159.67-50478-443-6,192.168.1.95,50478,52.169.159.67,443,6,05/04/2025 01:13:09,141906,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.093836765182585,141906.0,0.0,141906.0,141906.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7.046918382591293,7.046918382591293,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1026,2048,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.74.142.8-50479-443-6,192.168.1.95,50479,13.74.142.8,443,6,05/04/2025 01:13:09,130421,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.334953726777128,130421.0,0.0,130421.0,130421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7.667476863388564,7.667476863388564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1026,2047,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.74.142.8-50482-443-6,192.168.1.95,50482,13.74.142.8,443,6,05/04/2025 01:13:10,129848,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.402624607233074,129848.0,0.0,129848.0,129848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7.701312303616537,7.701312303616537,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1026,2047,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-52.182.143.208-50531-443-6,192.168.1.95,50531,52.182.143.208,443,6,05/04/2025 01:13:57,463023,27,21,16104.0,4995.0,1440.0,0.0,596.4444444444443,625.1008123823113,1460.0,0.0,237.8571428571429,496.3817367424276,45567.93075074024,103.66655652095037,9851.553191489365,18099.63137362857,52403.0,0.0,463023.0,17808.576923076926,27618.525216489135,87108.0,0.0,415007.0,20750.350000000006,28283.406100760323,83137.0,0.0,0,0,0,0,552,432,58.312438043034575,45.35411847791578,0.0,1460.0,430.59183673469386,591.530568327036,349908.4132653062,0,0,0,1,0,0,0,0,0.0,439.5625,596.4444444444445,237.85714285714286,0,0,0,0,0,0,27,16104,21,4995,64240,16385,21,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-107.167.96.39-50535-443-6,192.168.1.95,50535,107.167.96.39,443,6,05/04/2025 01:14:20,347492,10,8,4604.0,4865.0,1460.0,0.0,460.4,669.0690381251981,1460.0,0.0,608.125,675.5106930527239,27249.54819103749,51.79975366339369,20440.70588235294,32266.058375568406,80124.0,0.0,347492.0,38610.22222222222,42989.93160839459,105321.0,0.0,274807.0,39258.14285714286,42052.52247063019,85687.0,0.0,0,0,0,0,212,164,28.777640924107605,23.022112739286083,0.0,1460.0,498.36842105263156,649.0267252266887,421235.69005847955,0,0,0,1,0,0,0,0,0.0,526.0555555555555,460.4,608.125,0,0,0,0,0,0,10,4604,8,4865,64240,42134,6,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-107.167.96.39-50535-443-6,107.167.96.39,443,192.168.1.95,50535,6,05/04/2025 01:14:20,226,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13274.336283185841,113.0,159.80613254815975,226.0,0.0,226.0,113.0,159.80613254815975,226.0,0.0,0,0,0,0,0,0,0,0,0,60,0,13274.336283185841,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,42134,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-443-50546-6,192.168.1.95,50546,192.168.1.1,443,6,05/04/2025 01:14:23,6207,6,4,1808.0,1110.0,1460.0,0.0,301.33333333333337,581.1735254351032,1110.0,0.0,277.5,555.0,470114.3869824392,1611.0842597067826,689.6666666666666,1176.7318088672541,3566.0,0.0,6207.0,1241.4,1832.881420059683,4313.0,0.0,4408.0,1469.3333333333333,1830.1500849201775,3566.0,192.0,0,0,0,0,132,92,966.6505558240697,644.4337038827131,0.0,1460.0,265.2727272727273,518.8119294906568,269165.81818181823,0,0,0,1,0,0,0,0,0.0,291.8,301.3333333333333,277.5,0,0,0,0,0,0,6,1808,4,1110,64240,274,3,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-80-50542-6,192.168.1.95,50542,192.168.1.1,80,6,05/04/2025 01:14:23,6085711,4,4,233.0,142.0,233.0,0.0,58.25,116.50000000000001,142.0,0.0,35.5,71.0,61.61975157873912,1.3145547003464344,869387.2857142858,2277764.456692037,6034709.0,59.0,51002.0,17000.666666666664,28264.421316088064,49632.0,161.0,6084561.0,2028187.0,3512095.8854312333,6083606.0,234.0,0,0,0,0,92,92,0.6572773501732172,0.6572773501732172,0.0,233.0,41.666666666666664,85.75255098246349,7353.500000000001,0,0,0,1,0,0,0,0,1.0,46.875,58.25,35.5,0,0,0,0,0,0,4,233,4,142,64240,237,1,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-40.71.11.167-50377-443-6,192.168.1.95,50377,40.71.11.167,443,6,05/04/2025 01:13:31,86494520,2,3,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023122852176068496,0.057807130440171245,2.162363E7,2.493896931805997E7,4.5008234E7,63923.0,4.507322E7,4.507322E7,0.0,4.507322E7,4.507322E7,8.6429534E7,4.3214767E7,2626746.128616163,4.5072157E7,4.1357377E7,0,0,0,0,40,84,0.023122852176068496,0.034684278264102746,0.0,1.0,0.5,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,1.0,0.6,1.0,0.0,0,0,0,0,0,0,2,2,3,0,1024,16381,1,20,64986.0,0.0,64986.0,64986.0,4.5008234E7,0.0,4.5008234E7,4.5008234E7,No Label
192.168.1.1-192.168.1.95-80-50521-6,192.168.1.95,50521,192.168.1.1,80,6,05/04/2025 01:13:25,1359,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,735.8351729212657,1471.6703458425313,1359.0,0.0,1359.0,1359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,735.8351729212657,735.8351729212657,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1026,0,0,20,0,0,0,0,0,0,0,0,No Label
140.82.114.22-192.168.1.95-443-50454-6,140.82.114.22,443,192.168.1.95,50454,6,05/04/2025 01:13:07,238,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8403.361344537814,238.0,0.0,238.0,238.0,238.0,238.0,0.0,238.0,238.0,0,0,0,0,0,0,0,0,0,40,0,8403.361344537814,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-80-50526-6,192.168.1.95,50526,192.168.1.1,80,6,05/04/2025 01:13:36,1440,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694.4444444444445,1388.888888888889,1440.0,0.0,1440.0,1440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,694.4444444444445,694.4444444444445,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,8211,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-8.45.52.228-50322-443-6,192.168.1.95,50322,8.45.52.228,443,6,05/04/2025 01:13:41,55961,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.86958774861064,35.73917549722128,55961.0,0.0,55961.0,55961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17.86958774861064,17.86958774861064,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1026,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-52.182.143.208-50531-443-6,52.182.143.208,443,192.168.1.95,50531,6,05/04/2025 01:13:58,45,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444.444444444445,45.0,0.0,45.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22222.222222222223,22222.222222222223,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,16385,1026,0,20,0,0,0,0,0,0,0,0,No Label
