StartTime         ,LastTime          ,Proto ,SrcAddr       ,Sport ,DstAddr         ,Dport ,State ,Dur      ,SrcBytes ,DstBytes ,sTtl ,dTtl ,SrcLoss ,DstLoss ,SrcLoad         ,DstLoad         ,SrcPkts ,DstPkts ,SrcWin  ,DstWin ,SrcTCPBase ,DstTCPBase ,sMeanPktSz  ,dMeanPktSz  ,SrcJitter     ,DstJitter     ,SIntPkt     ,DIntPkt     ,TcpRtt   ,SynAck   ,AckDat
02-12-25 22:46:29 ,02-12-25 22:46:29 ,    6 ,172.21.198.66 ,48834 ,173.194.141.9   ,  443 ,CON   ,0.045780 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1494272 ,268800 ,1151252353 ,4072032724 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.039194 ,0.039142 ,0.000052
02-12-25 22:46:29 ,02-12-25 22:46:29 ,    6 ,172.21.198.66 ,43526 ,162.159.61.4    ,  443 ,CON   ,0.044921 ,     760 ,    1463 ,  64 ,  54 ,      0 ,      0 ,  108278.976562 ,  670723.875000 ,      5 ,      5 ,   8837 ,    20 , 780831951 ,2114414944 , 152.000000 , 292.600006 ,   550.872865 ,   188.540295 ,  11.230250 ,   3.491750 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:30 ,02-12-25 22:46:30 ,    6 ,172.21.198.66 ,57698 ,151.101.65.140  ,  443 ,CON   ,0.059424 ,     171 ,     171 ,  64 ,  55 ,      0 ,      0 ,   11577.813477 , 3492385.750000 ,      2 ,      2 ,  63488 ,154624 ,3043486113 ,2108778006 ,  85.500000 ,  85.500000 ,     0.000000 ,     0.000000 ,  59.424000 ,   0.197000 ,0.031867 ,0.031809 ,0.000058
02-12-25 22:46:30 ,02-12-25 22:46:30 ,    6 ,172.21.198.66 ,46594 ,44.215.137.166  ,  443 ,RST   ,0.076059 ,     222 ,     264 ,  64 , 244 ,      0 ,      0 , 2654708.500000 ,   20825.937500 ,      3 ,      4 ,  82816 , 64128 , 751573940 ,1691279417 ,  74.000000 ,  66.000000 ,  4258.200500 ,  3866.128000 ,3011.225250 ,2257.393500 ,0.072282 ,0.072213 ,0.000069
02-12-25 22:46:30 ,02-12-25 22:46:31 ,    6 ,172.21.198.66 ,49092 ,142.251.116.93  ,  443 ,CON   ,0.077263 ,    1056 ,     467 ,  64 , 120 ,      0 ,      0 ,  121772.968750 ,   62664.937500 ,      3 ,      5 ,   2248 ,   806 , 555122103 ,2337704013 , 352.000000 ,  93.400002 ,  4679.525000 ,140484.588139 ,3332.022000 ,1996.489375 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:35 ,02-12-25 22:46:35 ,   17 ,172.21.198.66 ,48838 ,173.194.141.9   ,  443 ,CON   ,0.078497 ,    5652 ,  364091 ,  64 ,  58 ,      0 ,      0 ,  560021.375000 ,63365832.000000 ,     36 ,    284 ,        ,       ,           ,           , 157.000000 ,1282.010620 ,   972.741875 ,   351.103063 , 166.662391 ,  21.032574 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:37 ,02-12-25 22:46:38 ,    6 ,172.21.198.66 ,47840 ,142.250.114.139 ,  443 ,CON   ,0.115622 ,     956 ,     904 ,  64 , 120 ,      0 ,      0 ,   80076.414062 ,   80759.664062 ,      5 ,      7 ,    670 ,  1005 ,3876304294 ,3776699577 , 191.199997 , 129.142853 ,  1179.807743 ,   629.447267 ,  19.106750 ,  12.795167 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:38 ,02-12-25 22:46:38 ,    6 ,172.21.198.66 ,49092 ,142.251.116.93  ,  443 ,CON   ,0.125833 ,    4520 ,    2587 ,  64 , 120 ,      0 ,      0 ,  360046.468750 ,  214848.484375 ,      7 ,     11 ,   2292 ,   792 , 555122961 ,2337704150 , 645.714294 , 235.181824 , 85871.280720 , 68569.451024 ,1038.661125 , 661.758938 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:38 ,02-12-25 22:46:38 ,    6 ,172.21.198.66 ,52142 ,173.194.57.234  ,  443 ,CON   ,0.035976 ,      66 ,      66 ,  64 , 120 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,  64128 ,268288 ,3520410737 , 854994792 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.026223 ,0.026155 ,0.000068
02-12-25 22:46:38 ,02-12-25 22:46:38 ,    6 ,172.21.198.66 ,46826 ,173.194.140.7   ,  443 ,CON   ,0.033301 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1927424 ,257792 ,4122581072 ,4246183646 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.034247 ,0.034192 ,0.000055
02-12-25 22:46:38 ,02-12-25 22:46:38 ,    6 ,172.21.198.66 ,59948 ,173.194.191.234 ,  443 ,CON   ,0.026763 ,      66 ,      66 ,  64 , 121 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1266176 ,265472 ,3261957536 ,3418854687 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.030219 ,0.030189 ,0.000030
02-12-25 22:46:39 ,02-12-25 22:46:39 ,    6 ,172.21.198.66 ,48834 ,173.194.141.9   ,  443 ,CON   ,0.041231 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1494272 ,268800 ,1151252353 ,4072032724 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.039194 ,0.039142 ,0.000052
02-12-25 22:46:40 ,02-12-25 22:46:40 ,   17 ,172.21.198.66 ,48838 ,173.194.141.9   ,  443 ,CON   ,0.073440 ,    5651 ,  306011 ,  64 ,  58 ,      0 ,      0 ,  813441.375000 ,63286208.000000 ,     36 ,    239 ,        ,       ,           ,           , 156.972229 ,1280.380737 ,   812.140437 ,   321.355344 , 138.817313 ,  20.992059 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:45 ,02-12-25 22:46:45 ,    6 ,172.21.198.66 ,50048 ,142.251.116.119 ,  443 ,CON   ,0.571540 ,    3266 ,  241440 ,  64 , 120 ,      0 ,      0 ,   48170.214844 , 3602413.500000 ,     37 ,     63 ,2985600 ,259840 ,2557831400 ,3820517493 ,  88.270271 ,3832.380859 ,  1332.379534 ,   896.296520 ,  14.660973 ,   8.510710 ,0.034403 ,0.034359 ,0.000044
02-12-25 22:46:45 ,02-12-25 22:46:45 ,    6 ,172.21.198.66 ,37476 ,44.193.122.209  ,  443 ,CON   ,0.073223 ,    3367 ,     447 ,  64 , 245 ,      0 ,      0 ,  294333.750000 ,10101695.000000 ,      5 ,      3 ,    773 ,   425 , 265026397 , 533037926 , 673.400024 , 149.000000 ,  1154.673350 ,     0.099000 ,  18.305750 ,   0.118000 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:46 ,02-12-25 22:46:50 ,   17 ,172.21.198.66 ,48838 ,173.194.141.9   ,  443 ,CON   ,3.975526 ,   57718 , 4787238 ,  64 ,  58 ,      0 ,      0 ,  116955.015625 , 9732749.000000 ,    347 ,   3741 ,        ,       ,           ,           , 166.334290 ,1279.667969 ,   356.305219 ,   109.219711 ,  29.919449 ,   2.780402 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:47 ,02-12-25 22:46:51 ,    6 ,172.21.198.66 ,49092 ,142.251.116.93  ,  443 ,CON   ,4.863629 ,   43415 ,  292814 ,  64 , 120 ,      0 ,      0 ,   71135.367188 ,  481811.250000 ,     94 ,    160 ,   6534 ,   664 , 555127019 ,2337706011 , 461.861694 ,1830.087524 , 29103.745038 , 22274.329060 , 144.199953 ,  84.675086 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:47 ,02-12-25 22:46:47 ,    6 ,172.21.198.66 ,43526 ,162.159.61.4    ,  443 ,CON   ,0.036432 ,     826 ,    1464 ,  64 ,  54 ,      0 ,      0 ,  151295.562500 , 7002240.500000 ,      6 ,      5 ,   8837 ,    20 , 780832381 ,2114416077 , 137.666672 , 292.799988 ,   507.450845 ,    18.023539 ,   7.286400 ,   0.334750 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:47 ,02-12-25 22:46:47 ,   17 ,172.21.198.66 ,47508 ,172.21.192.1    ,   53 ,CON   ,0.000764 ,      86 ,     144 ,  64 ,  64 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,        ,       ,           ,           ,  86.000000 , 144.000000 ,              ,              ,            ,            ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:47 ,02-12-25 22:46:47 ,   17 ,172.21.198.66 ,44656 ,172.21.192.1    ,   53 ,CON   ,0.000639 ,      86 ,     168 ,  64 ,  64 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,        ,       ,           ,           ,  86.000000 , 168.000000 ,              ,              ,            ,            ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:48 ,02-12-25 22:46:48 ,    6 ,172.21.198.66 ,52142 ,173.194.57.234  ,  443 ,CON   ,0.022836 ,      66 ,      66 ,  64 , 120 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,  64128 ,268288 ,3520410737 , 854994792 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.026223 ,0.026155 ,0.000068
02-12-25 22:46:49 ,02-12-25 22:46:49 ,    6 ,172.21.198.66 ,46826 ,173.194.140.7   ,  443 ,CON   ,0.041092 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1927424 ,257792 ,4122581072 ,4246183646 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.034247 ,0.034192 ,0.000055
02-12-25 22:46:49 ,02-12-25 22:46:49 ,    6 ,172.21.198.66 ,59948 ,173.194.191.234 ,  443 ,CON   ,0.034192 ,      66 ,      66 ,  64 , 121 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1266176 ,265472 ,3261957536 ,3418854687 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.030219 ,0.030189 ,0.000030
02-12-25 22:46:49 ,02-12-25 22:46:49 ,    6 ,172.21.198.66 ,48834 ,173.194.141.9   ,  443 ,CON   ,0.037894 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1494272 ,268800 ,1151252353 ,4072032724 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.039194 ,0.039142 ,0.000052
02-12-25 22:46:52 ,02-12-25 22:46:54 ,    6 ,172.21.198.66 ,50048 ,142.251.116.119 ,  443 ,CON   ,2.161591 ,    1204 ,  110313 ,  64 , 120 ,      0 ,      0 ,    4179.403809 ,  400119.187500 ,     12 ,     26 ,3086080 ,259840 ,2557832224 ,3820754775 , 100.333336 ,4242.807617 ,  1880.963250 , 43393.499166 , 741.399563 , 342.362344 ,0.034403 ,0.034359 ,0.000044
02-12-25 22:46:52 ,02-12-25 22:46:55 ,   17 ,172.21.198.66 ,48838 ,173.194.141.9   ,  443 ,CON   ,2.433213 ,   21034 , 1253149 ,  64 ,  58 ,      0 ,      0 ,   69456.171875 , 4180139.500000 ,     96 ,    983 ,        ,       ,           ,           , 219.104172 ,1274.820923 ,   283.013469 ,    89.016188 ,  43.883480 ,   4.282514 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:52 ,02-12-25 22:46:57 ,    6 ,172.21.198.66 ,49092 ,142.251.116.93  ,  443 ,CON   ,5.031730 ,   17554 ,    5572 ,  64 , 120 ,      0 ,      0 ,   26431.361328 ,    8637.902344 ,     17 ,     31 ,   6508 ,   607 , 555164230 ,2337988229 ,1032.588257 , 179.741928 , 26915.228166 , 19854.335088 , 345.977875 , 189.666969 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:53 ,02-12-25 22:46:53 ,    6 ,172.21.198.66 ,37602 ,142.251.116.94  ,  443 ,CON   ,0.074711 ,     171 ,     105 ,  64 , 121 ,      0 ,      0 ,    9208.817383 ,       0.000000 ,      2 ,      1 ,  69888 ,266752 ,2183991762 ,3457993703 ,  85.500000 , 105.000000 ,     0.000000 ,              ,  74.711000 ,            ,0.037114 ,0.037065 ,0.000049
02-12-25 22:46:56 ,02-12-25 22:46:56 ,    6 ,172.21.198.66 ,48284 ,142.251.186.132 ,  443 ,CON   ,0.087499 ,     171 ,     171 ,  64 , 120 ,      0 ,      0 ,    7862.946777 , 1577981.625000 ,      2 ,      2 ,  72704 ,266240 ,4132290658 ,2001257019 ,  85.500000 ,  85.500000 ,     0.000000 ,     0.000000 ,  87.499000 ,   0.436000 ,0.047557 ,0.047519 ,0.000038
02-12-25 22:46:56 ,02-12-25 22:46:56 ,    6 ,172.21.198.66 ,56090 ,142.251.186.155 ,  443 ,CON   ,0.082488 ,     171 ,     171 ,  64 , 120 ,      0 ,      0 ,    8340.607422 ,25481482.000000 ,      2 ,      2 ,  64384 ,267264 ,3738591598 ,2512246029 ,  85.500000 ,  85.500000 ,     0.000000 ,     0.000000 ,  82.488000 ,   0.027000 ,0.037482 ,0.037446 ,0.000036
02-12-25 22:46:56 ,02-12-25 22:46:56 ,    6 ,172.21.198.66 ,48282 ,142.251.186.132 ,  443 ,CON   ,0.087450 ,     171 ,     171 ,  64 , 120 ,      0 ,      0 ,    7867.353027 ,45866668.000000 ,      2 ,      2 , 103040 ,266496 ,1552999265 ,3087818391 ,  85.500000 ,  85.500000 ,     0.000000 ,     0.000000 ,  87.450000 ,   0.015000 ,0.042976 ,0.042921 ,0.000055
02-12-25 22:46:56 ,02-12-25 22:46:56 ,    6 ,172.21.198.66 ,42784 ,142.250.115.149 ,  443 ,CON   ,0.041568 ,     171 ,     105 ,  64 , 120 ,      0 ,      0 ,   16551.193359 ,       0.000000 ,      2 ,      1 ,  69888 ,266752 ,1768177551 , 349515449 ,  85.500000 , 105.000000 ,     0.000000 ,              ,  41.568000 ,            ,0.026008 ,0.025993 ,0.000015
02-12-25 22:46:57 ,02-12-25 22:46:57 ,    6 ,172.21.198.66 ,52142 ,173.194.57.234  ,  443 ,RST   ,0.037462 ,     156 ,     174 ,  64 , 121 ,      0 ,      0 ,44571428.000000 ,   24771.769531 ,      2 ,      3 ,  64128 ,268288 ,3520410737 , 854994792 ,  78.000000 ,  58.000000 ,  4486.645000 ,  4210.412500 ,4486.659000 ,2995.923750 ,0.026223 ,0.026155 ,0.000068
02-12-25 22:46:57 ,02-12-25 22:47:01 ,    6 ,172.21.198.66 ,49092 ,142.251.116.93  ,  443 ,CON   ,3.217676 ,   32168 ,   14260 ,  64 , 120 ,      0 ,      0 ,   78728.390625 ,   34961.878906 ,     36 ,     72 ,   6438 ,   544 , 555180662 ,2337991755 , 893.555542 , 198.055557 ,  7395.447524 ,  5231.725651 ,  90.515891 ,  45.372195 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:57 ,02-12-25 22:46:58 ,    6 ,172.21.198.66 ,50048 ,142.251.116.119 ,  443 ,CON   ,0.214026 ,     734 ,   57911 ,  64 , 120 ,      0 ,      0 ,   30316.423828 , 2435929.750000 ,      8 ,     16 ,3139712 ,259840 ,2557832636 ,3820863372 ,  91.750000 ,3619.437500 ,  1098.948125 , 26351.027688 , 439.093875 , 219.295562 ,0.034403 ,0.034359 ,0.000044
02-12-25 22:46:57 ,02-12-25 22:46:57 ,    6 ,172.21.198.66 ,60704 ,142.251.186.154 ,  443 ,CON   ,0.082073 ,     171 ,     171 ,  64 , 121 ,      0 ,      0 ,    8382.781250 ,52923076.000000 ,      2 ,      2 ,  75392 ,266496 , 500405755 ,3876558307 ,  85.500000 ,  85.500000 ,     0.000000 ,     0.000000 ,  82.073000 ,   0.013000 ,0.036392 ,0.036342 ,0.000050
02-12-25 22:46:57 ,02-12-25 22:47:00 ,   17 ,172.21.198.66 ,48838 ,173.194.141.9   ,  443 ,CON   ,3.022243 ,   49555 , 3343612 ,  64 ,  58 ,      0 ,      0 ,  132226.562500 , 8955523.000000 ,    271 ,   2624 ,        ,       ,           ,           , 182.859772 ,1274.242432 ,   191.854953 ,    62.026484 ,  21.907514 ,   2.262299 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:46:59 ,02-12-25 22:46:59 ,    6 ,172.21.198.66 ,46826 ,173.194.140.7   ,  443 ,CON   ,0.032243 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1927424 ,257792 ,4122581072 ,4246183646 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.034247 ,0.034192 ,0.000055
02-12-25 22:46:59 ,02-12-25 22:46:59 ,    6 ,172.21.198.66 ,59948 ,173.194.191.234 ,  443 ,CON   ,0.025730 ,      66 ,      66 ,  64 , 121 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1266176 ,265472 ,3261957536 ,3418854687 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.030219 ,0.030189 ,0.000030
02-12-25 22:46:59 ,02-12-25 22:46:59 ,    6 ,172.21.198.66 ,48834 ,173.194.141.9   ,  443 ,CON   ,0.046080 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1494272 ,268800 ,1151252353 ,4072032724 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.039194 ,0.039142 ,0.000052
02-12-25 22:47:00 ,02-12-25 22:47:00 ,    6 ,172.21.198.66 ,56076 ,142.251.186.155 ,  443 ,CON   ,0.070726 ,     171 ,     171 ,  64 , 120 ,      0 ,      0 ,    9727.681641 , 3621052.500000 ,      2 ,      2 ,  70656 ,263936 ,3212001325 ,3404198501 ,  85.500000 ,  85.500000 ,     0.000000 ,     0.000000 ,  70.726000 ,   0.190000 ,0.031700 ,0.031679 ,0.000021
02-12-25 22:47:04 ,02-12-25 22:47:04 ,    6 ,172.21.198.66 ,37130 ,142.251.186.119 ,  443 ,CON   ,0.065908 ,     171 ,     171 ,  64 , 121 ,      0 ,      0 ,   10438.793945 , 3492385.750000 ,      2 ,      2 , 102656 ,266496 ,1169400050 ,3094990239 ,  85.500000 ,  85.500000 ,     0.000000 ,     0.000000 ,  65.908000 ,   0.197000 ,0.032616 ,0.032561 ,0.000055
02-12-25 22:47:04 ,02-12-25 22:47:08 ,    6 ,172.21.198.66 ,49092 ,142.251.116.93  ,  443 ,CON   ,3.089800 ,    3686 ,    1002 ,  64 , 120 ,      0 ,      0 ,    8294.087891 ,    2394.126953 ,      7 ,     11 ,   6437 ,   533 , 555210454 ,2338001239 , 526.571411 ,  91.090912 , 59241.163150 , 47217.530898 ,1005.558875 , 640.138937 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:47:07 ,02-12-25 22:47:11 ,   17 ,172.21.198.66 ,48838 ,173.194.141.9   ,  443 ,CON   ,4.096598 ,   20732 ,  896561 ,  64 ,  58 ,      0 ,      0 ,   40322.613281 , 1766022.125000 ,     72 ,    706 ,        ,       ,           ,           , 287.944458 ,1269.916382 ,   876.432875 ,   283.756625 , 146.531531 ,  14.951156 ,0.000000 ,0.000000 ,0.000000
02-12-25 22:47:09 ,02-12-25 22:47:09 ,    6 ,172.21.198.66 ,46826 ,173.194.140.7   ,  443 ,CON   ,0.029217 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1927424 ,257792 ,4122581072 ,4246183646 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.034247 ,0.034192 ,0.000055
02-12-25 22:47:09 ,02-12-25 22:47:09 ,    6 ,172.21.198.66 ,59948 ,173.194.191.234 ,  443 ,CON   ,0.022111 ,      66 ,      66 ,  64 , 121 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1266176 ,265472 ,3261957536 ,3418854687 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.030219 ,0.030189 ,0.000030
02-12-25 22:47:10 ,02-12-25 22:47:10 ,    6 ,172.21.198.66 ,48834 ,173.194.141.9   ,  443 ,CON   ,0.040632 ,      66 ,      66 ,  64 ,  57 ,      0 ,      0 ,       0.000000 ,       0.000000 ,      1 ,      1 ,1494272 ,268800 ,1151252353 ,4072032724 ,  66.000000 ,  66.000000 ,              ,              ,            ,            ,0.039194 ,0.039142 ,0.000052
02-12-25 22:47:10 ,02-12-25 22:47:10 ,    6 ,172.21.198.66 ,47840 ,142.250.114.139 ,  443 ,CON   ,0.119613 ,     710 ,     824 ,  64 , 120 ,      0 ,      0 ,   67430.406250 ,   67196.476562 ,      5 ,      6 ,    670 ,  1004 ,3876304920 ,3776700019 , 142.000000 , 137.333328 ,  1060.376867 ,   846.940143 ,  16.847000 ,  16.358000 ,0.000000 ,0.000000 ,0.000000
