frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,ip.proto,_ws.col.Protocol
"Apr  5, 2025 01:12:13.425605000 CDT",,,"443","50498",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.425626000 CDT",,,"50498","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.425823000 CDT",,,"443","50498",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.425831000 CDT",,,"50498","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.426477000 CDT",,,"50498","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.426505000 CDT",,,"50498","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.426537000 CDT",,,"50498","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.426623000 CDT",,,"50498","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.426623000 CDT",,,"50498","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.426677000 CDT",,,"50498","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.449087000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.449308000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.449308000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:13.449331000 CDT","192.168.1.95","20.190.135.2","50499","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.453938000 CDT","192.168.1.95","20.190.135.2","50499","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:13.455437000 CDT",,,"443","50500",,,,,,"TCP"
"Apr  5, 2025 01:12:13.455632000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.455632000 CDT",,,"443","50500",,,,,,"TCP"
"Apr  5, 2025 01:12:13.455632000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.455653000 CDT",,,"50500","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.457554000 CDT",,,"443","50500",,,,,,"TCP"
"Apr  5, 2025 01:12:13.457562000 CDT",,,"50500","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.459187000 CDT",,,"443","50498",,,,,,"TCP"
"Apr  5, 2025 01:12:13.459385000 CDT",,,"443","50498",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.459385000 CDT",,,"443","50498",,,,,,"TCP"
"Apr  5, 2025 01:12:13.459399000 CDT",,,"50498","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.459591000 CDT",,,"443","50498",,,,,,"TCP"
"Apr  5, 2025 01:12:13.462394000 CDT","192.168.1.95","192.168.1.1","50503","53019",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.463656000 CDT","192.168.1.1","192.168.1.95","53019","50503",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.463703000 CDT","192.168.1.95","192.168.1.1","50503","53019",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.463757000 CDT","192.168.1.95","192.168.1.1","50503","53019",,,,,"6","HTTP"
"Apr  5, 2025 01:12:13.464348000 CDT","192.168.1.1","192.168.1.95","53019","50503",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.464678000 CDT","192.168.1.1","192.168.1.95","53019","50503",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.464872000 CDT","192.168.1.1","192.168.1.95","53019","50503",,,,,"6","HTTP/XML"
"Apr  5, 2025 01:12:13.464872000 CDT","192.168.1.1","192.168.1.95","53019","50503",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.464890000 CDT","192.168.1.95","192.168.1.1","50503","53019",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.464905000 CDT","192.168.1.95","192.168.1.1","50503","53019",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.465080000 CDT","192.168.1.1","192.168.1.95",,,"1900","62304",,,"17","SSDP"
"Apr  5, 2025 01:12:13.465424000 CDT","192.168.1.1","192.168.1.95","53019","50503",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.488401000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.490419000 CDT",,,"50500","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.499447000 CDT",,,"443","50498",,,,,,"TCP"
"Apr  5, 2025 01:12:13.518346000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.518569000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.519723000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:13.520159000 CDT","192.168.1.95","20.190.135.2","50499","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:13.520208000 CDT","192.168.1.95","20.190.135.2","50499","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.520208000 CDT","192.168.1.95","20.190.135.2","50499","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.520208000 CDT","192.168.1.95","20.190.135.2","50499","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.520208000 CDT","192.168.1.95","20.190.135.2","50499","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:13.525032000 CDT",,,"50500","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.525082000 CDT",,,"50500","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.533004000 CDT",,,"443","50498",,,,,,"TCP"
"Apr  5, 2025 01:12:13.533004000 CDT",,,"443","50498",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.533044000 CDT",,,"50498","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.563631000 CDT",,,"443","50500",,,,,,"TCP"
"Apr  5, 2025 01:12:13.564778000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.564894000 CDT",,,"50500","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.564978000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.564978000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.564978000 CDT",,,"443","50500",,,,,,"TCP"
"Apr  5, 2025 01:12:13.564978000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.565014000 CDT",,,"50500","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.567475000 CDT",,,"50500","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.577169000 CDT",,,"50498","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.579760000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.579989000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.592929000 CDT",,,"443","50500",,,,,,"TCP"
"Apr  5, 2025 01:12:13.601353000 CDT",,,"443","50500",,,,,,"TCP"
"Apr  5, 2025 01:12:13.601353000 CDT",,,"443","50500",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:13.601400000 CDT",,,"50500","443",,,,,,"TCP"
"Apr  5, 2025 01:12:13.602030000 CDT",,,"443","50500",,,,,,"TCP"
"Apr  5, 2025 01:12:13.649054000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.649282000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.649282000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.649282000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.649282000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.649282000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.649282000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.649282000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.649282000 CDT","20.190.135.2","192.168.1.95","443","50499",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:13.649329000 CDT","192.168.1.95","20.190.135.2","50499","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.673571000 CDT",,,,,"63248","53",,,,"DNS"
"Apr  5, 2025 01:12:13.673799000 CDT",,,,,"56799","53",,,,"DNS"
"Apr  5, 2025 01:12:13.703745000 CDT",,,,,"53","56799",,,,"DNS"
"Apr  5, 2025 01:12:13.704473000 CDT",,,,,"53","63248",,,,"DNS"
"Apr  5, 2025 01:12:13.837680000 CDT",,,,,"60768","53",,,,"DNS"
"Apr  5, 2025 01:12:13.837870000 CDT",,,,,"62307","53",,,,"DNS"
"Apr  5, 2025 01:12:13.864387000 CDT",,,,,"53","60768",,,,"DNS"
"Apr  5, 2025 01:12:13.864628000 CDT",,,,,"53","62307",,,,"DNS"
"Apr  5, 2025 01:12:13.867415000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.947914000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.948008000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:13.949164000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.032713000 CDT",,,"50365","443",,,,,,"TCP"
"Apr  5, 2025 01:12:14.040352000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.040352000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.040352000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.040415000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.045839000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.075225000 CDT",,,"443","50365",,,,,,"TCP"
"Apr  5, 2025 01:12:14.130899000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.131140000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.131157000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.142475000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.142527000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.142654000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.214658000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.221530000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.225118000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.255712000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.336843000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.340505000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.422008000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:14.422061000 CDT","192.168.1.95","20.72.205.209","50504","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.422623000 CDT","20.72.205.209","192.168.1.95","443","50504",,,,,"6","TCP"
"Apr  5, 2025 01:12:14.985340000 CDT",,,,,"55625","53",,,,"DNS"
"Apr  5, 2025 01:12:14.986218000 CDT",,,,,"53","55625",,,,"DNS"
"Apr  5, 2025 01:12:14.986631000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.074369000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.074440000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.074785000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.166494000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.166731000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.167136000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.167152000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.168216000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.171942000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.260389000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.260643000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.260664000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.261226000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.261313000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.261313000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.261313000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.261395000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.350528000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.353557000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.353767000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.405566000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.486144000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.516968000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.547781000 CDT",,,,,"58216","53",,,,"DNS"
"Apr  5, 2025 01:12:15.548653000 CDT",,,,,"53","58216",,,,"DNS"
"Apr  5, 2025 01:12:15.549196000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.596449000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.596505000 CDT","192.168.1.95","20.72.205.209","50505","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.597254000 CDT","20.72.205.209","192.168.1.95","443","50505",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.623935000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.624014000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.624245000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.674943000 CDT","192.168.1.95","104.18.27.90","50290","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.706783000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.707015000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.707015000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.707037000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.708705000 CDT","104.18.27.90","192.168.1.95","443","50290",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.710816000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.792419000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.792419000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.792492000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.793231000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.793273000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.793337000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.865737000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.877887000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.878101000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.908769000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:15.977914000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:15.979540000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:16.052713000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:16.052776000 CDT","192.168.1.95","20.72.205.209","50507","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:16.053213000 CDT","20.72.205.209","192.168.1.95","443","50507",,,,,"6","TCP"
"Apr  5, 2025 01:12:16.098136000 CDT","192.168.1.95","13.107.5.93","50370","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:16.124468000 CDT","13.107.5.93","192.168.1.95","443","50370",,,,,"6","TCP"
"Apr  5, 2025 01:12:16.414959000 CDT","192.168.1.95","239.255.255.250",,,"62304","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:16.441324000 CDT",,,"443","50374",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:16.441324000 CDT",,,"443","50374",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:16.441324000 CDT",,,"443","50374",,,,,,"TCP"
"Apr  5, 2025 01:12:16.441366000 CDT",,,"50374","443",,,,,,"TCP"
"Apr  5, 2025 01:12:16.441562000 CDT",,,"50374","443",,,,,,"TCP"
"Apr  5, 2025 01:12:16.466137000 CDT",,,"443","50374",,,,,,"TCP"
"Apr  5, 2025 01:12:16.470854000 CDT","192.168.1.1","192.168.1.95",,,"1900","62304",,,"17","SSDP"
"Apr  5, 2025 01:12:17.570666000 CDT",,,,,"58138","53",,,,"DNS"
"Apr  5, 2025 01:12:17.571043000 CDT",,,,,"54601","53",,,,"DNS"
"Apr  5, 2025 01:12:17.598519000 CDT",,,,,"53","54601",,,,"DNS"
"Apr  5, 2025 01:12:17.598911000 CDT",,,,,"53","58138",,,,"DNS"
"Apr  5, 2025 01:12:17.599500000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:17.626239000 CDT",,,"443","50508",,,,,,"TCP"
"Apr  5, 2025 01:12:17.626306000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:17.626635000 CDT",,,"50508","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.660252000 CDT",,,"443","50508",,,,,,"TCP"
"Apr  5, 2025 01:12:17.660676000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.660884000 CDT",,,"443","50508",,,,,,"TCP"
"Apr  5, 2025 01:12:17.660884000 CDT",,,"443","50508",,,,,,"TCP"
"Apr  5, 2025 01:12:17.660912000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:17.662272000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.662293000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:17.662500000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.662500000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.662518000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:17.665189000 CDT",,,"50508","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.701876000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.702099000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.702110000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:17.703220000 CDT",,,"50508","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.703266000 CDT",,,"50508","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.703318000 CDT",,,"50508","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.742559000 CDT",,,"443","50508",,,,,,"TCP"
"Apr  5, 2025 01:12:17.742559000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.778615000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.778615000 CDT",,,"443","50508",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:17.778659000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:17.779265000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:17.819053000 CDT",,,"443","50508",,,,,,"TCP"
"Apr  5, 2025 01:12:17.819091000 CDT",,,"50508","443",,,,,,"TCP"
"Apr  5, 2025 01:12:18.101922000 CDT",,,,,"49809","53",,,,"DNS"
"Apr  5, 2025 01:12:18.102108000 CDT",,,,,"53493","53",,,,"DNS"
"Apr  5, 2025 01:12:18.129497000 CDT",,,,,"53","49809",,,,"DNS"
"Apr  5, 2025 01:12:18.144786000 CDT",,,,,"53","53493",,,,"DNS"
"Apr  5, 2025 01:12:18.145568000 CDT","192.168.1.95","23.219.160.168","50511","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.169982000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.170031000 CDT","192.168.1.95","23.219.160.168","50511","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.170515000 CDT","192.168.1.95","23.219.160.168","50511","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:18.204035000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.416408000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:18.416408000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.416469000 CDT","192.168.1.95","23.219.160.168","50511","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.416681000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.416681000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:18.416681000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.416700000 CDT","192.168.1.95","23.219.160.168","50511","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.427301000 CDT","192.168.1.95","23.219.160.168","50511","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:18.466678000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:18.467142000 CDT","192.168.1.95","23.219.160.168","50511","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:18.498758000 CDT","23.219.160.168","192.168.1.95","443","50511",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:18.542836000 CDT","192.168.1.95","23.219.160.168","50511","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.590828000 CDT","192.168.1.95","40.71.11.167","50377","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.656245000 CDT","40.71.11.167","192.168.1.95","443","50377",,,,,"6","TCP"
"Apr  5, 2025 01:12:18.802035000 CDT",,,"443","50378",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:18.802196000 CDT",,,"50378","443",,,,,,"TCP"
"Apr  5, 2025 01:12:18.802255000 CDT",,,"443","50378",,,,,,"TLSv1.2"
"Apr  5, 2025 01:12:18.802275000 CDT",,,"50378","443",,,,,,"TCP"
"Apr  5, 2025 01:12:18.802486000 CDT",,,"443","50378",,,,,,"TCP"
"Apr  5, 2025 01:12:18.831181000 CDT",,,"443","50378",,,,,,"TCP"
"Apr  5, 2025 01:12:19.000293000 CDT","192.168.1.95","140.82.113.21","50383","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:19.030237000 CDT","192.168.1.192","224.0.0.251",,,"5353","5353",,,"17","MDNS"
"Apr  5, 2025 01:12:19.031453000 CDT",,,,,"5353","5353",,,,"MDNS"
"Apr  5, 2025 01:12:19.053804000 CDT","140.82.113.21","192.168.1.95","443","50383",,,,,"6","TCP"
"Apr  5, 2025 01:12:19.424640000 CDT","192.168.1.95","239.255.255.250",,,"62304","1900",,,"17","SSDP"
"Apr  5, 2025 01:12:19.480739000 CDT","192.168.1.1","192.168.1.95",,,"1900","62304",,,"17","SSDP"
"Apr  5, 2025 01:12:19.544588000 CDT",,,,,"49954","53",,,,"DNS"
"Apr  5, 2025 01:12:19.575595000 CDT",,,,,"53","49954",,,,"DNS"
"Apr  5, 2025 01:12:19.576091000 CDT","192.168.1.95","72.25.64.32","50512","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:19.643610000 CDT","72.25.64.32","192.168.1.95","443","50512",,,,,"6","TCP"
"Apr  5, 2025 01:12:19.643690000 CDT","192.168.1.95","72.25.64.32","50512","443",,,,,"6","TCP"
"Apr  5, 2025 01:12:19.644060000 CDT","192.168.1.95","72.25.64.32","50512","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:12:19.717510000 CDT","72.25.64.32","192.168.1.95","443","50512",,,,,"6","TCP"
"Apr  5, 2025 01:12:19.717754000 CDT","72.25.64.32","192.168.1.95","443","50512",,,,,"6","TCP"
"Apr  5, 2025 01:12:19.717754000 CDT","72.25.64.32","192.168.1.95","443","50512",,,,,"6","TLSv1.2"
