Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.1-192.168.1.95-1900-62304-17,192.168.1.1,1900,192.168.1.95,62304,17,05/04/2025 01:12:13,6015659,3,0,1215.0,0.0,405.0,405.0,405.0,0.0,0,0,0,0,201.97288443377525,0.4986984800833957,3007829.5,2906.915977457897,3009885.0,3005774.0,6015659.0,3007829.5,2906.915977457897,3009885.0,3005774.0,0,0,0,0,0,0,0,0,0,24,0,0.4986984800833957,0.0,405.0,405.0,405.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,540.0,405.0,0.0,0,0,0,0,0,0,3,1215,0,0,-1,-1,2,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-8.45.52.228-50322-443-6,192.168.1.95,50322,8.45.52.228,443,6,05/04/2025 01:12:26,59106,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.918756133049097,33.837512266098194,59106.0,0.0,59106.0,59106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,16.918756133049097,16.918756133049097,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1026,83,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-8.48.85.230-50294-443-6,192.168.1.95,50294,8.48.85.230,443,6,05/04/2025 01:12:35,3271786,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169303860338054,1635893.0,2246708.7606403283,3224556.0,47230.0,0,0,0,0,0,3224556.0,3224556.0,0.0,3224556.0,3224556.0,0,0,0,0,20,40,0.30564346201126846,0.6112869240225369,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-35.174.127.31-50317-443-6,192.168.1.95,50317,35.174.127.31,443,6,05/04/2025 01:11:48,48109973,10,8,1126.0,1064.0,239.0,0.0,112.60000000000001,116.4638236630681,260.0,0.0,133.0,135.9957982544209,45.52070731779459,0.3741427998722843,2829998.411764706,5487454.350965882,1.5898244E7,239.0,4.8109973E7,5345552.555555556,6725442.466162656,1.5898244E7,108094.0,4.8003839E7,6857691.285714286,7040115.679627613,1.6006692E7,492.0,1,0,0,0,200,160,0.20785711104015794,0.16628568883212635,0.0,260.0,127.78947368421055,121.61166745349196,14789.397660818715,0,1,0,0,1,0,0,0,0.0,134.88888888888889,112.6,133.0,0,0,0,0,0,0,10,1126,8,1064,1024,238,5,20,318629.0,420156.92804871534,948864.0,108094.0,1.1681711E7,4880210.839376581,1.5898244E7,6939119.0,No Label
192.168.1.95-20.189.173.27-50382-443-6,192.168.1.95,50382,20.189.173.27,443,6,05/04/2025 01:12:09,69843,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.317827126555274,28.63565425311055,69843.0,0.0,69843.0,69843.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,14.317827126555274,14.317827126555274,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1024,16385,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-40.71.11.167-50377-443-6,192.168.1.95,50377,40.71.11.167,443,6,05/04/2025 01:12:18,65417,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.286546310592048,30.573092621184095,65417.0,0.0,65417.0,65417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,15.286546310592048,15.286546310592048,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1027,16385,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.115-224.0.0.251-5353-5353-17,192.168.1.115,5353,224.0.0.251,5353,17,05/04/2025 01:12:03,4008798,3,0,277.0,0.0,117.0,80.0,92.33333333333333,21.361959960016154,0,0,0,0,69.09801890741315,0.7483539953871461,2004399.0,1412365.1852470734,3003092.0,1005706.0,4008798.0,2004399.0,1412365.1852470734,3003092.0,1005706.0,0,0,0,0,0,0,0,0,0,24,0,0.7483539953871461,0.0,80.0,117.0,89.25,18.5,342.25,0,0,0,0,0,0,0,0,0.0,119.0,92.33333333333333,0.0,0,0,0,0,0,0,3,277,0,0,-1,-1,2,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-72.25.64.11-50065-443-6,192.168.1.95,50065,72.25.64.11,443,6,05/04/2025 01:12:12,23347017,1,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.042832024322422,0.128496072967266,1.16735085E7,1.6416444883361334E7,2.3281688E7,65329.0,0,0,0,0,0,2.3281688E7,2.3281688E7,0.0,2.3281688E7,2.3281688E7,0,0,0,0,20,40,0.042832024322422,0.085664048644844,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,1,1,2,0,1026,9300,0,20,65329.0,0.0,65329.0,65329.0,2.3281688E7,0.0,2.3281688E7,2.3281688E7,No Label
192.168.1.49-239.255.255.250-50201-1900-17,192.168.1.49,50201,239.255.255.250,1900,17,05/04/2025 01:11:58,240689,10,0,3305.0,0.0,359.0,311.0,330.50000000000006,19.84523452452333,0,0,0,0,13731.412735937247,41.547391031580176,26743.22222222222,8311.622205950198,43799.0,21039.0,240689.0,26743.22222222222,8311.622205950198,43799.0,21039.0,0,0,0,0,0,0,0,0,0,80,0,41.547391031580176,0.0,311.0,359.0,328.72727272727275,19.723543845317995,389.0181818181813,0,0,0,0,0,0,0,0,0.0,361.6,330.5,0.0,0,0,0,0,0,0,10,3305,0,0,-1,-1,9,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-239.255.255.250-62304-1900-17,192.168.1.95,62304,239.255.255.250,1900,17,05/04/2025 01:12:13,6017521,3,0,411.0,0.0,137.0,137.0,137.0,0.0,0,0,0,0,68.30055100763254,0.49854416793892364,3008760.5,1301.783584164434,3009681.0,3007840.0,6017521.0,3008760.5,1301.783584164434,3009681.0,3007840.0,0,0,0,0,0,0,0,0,0,24,0,0.49854416793892364,0.0,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,182.66666666666666,137.0,0.0,0,0,0,0,0,0,3,411,0,0,-1,-1,2,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-104.18.27.90-50290-443-6,192.168.1.95,50290,104.18.27.90,443,6,05/04/2025 01:12:15,33762,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.619098394644865,59.23819678928973,33762.0,0.0,33762.0,33762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,29.619098394644865,29.619098394644865,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,2056,9,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.107.5.93-50370-443-6,192.168.1.95,50370,13.107.5.93,443,6,05/04/2025 01:12:16,26332,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.97660641045116,75.95321282090232,26332.0,0.0,26332.0,26332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,37.97660641045116,37.97660641045116,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1024,16385,0,20,0,0,0,0,0,0,0,0,No Label
140.82.113.21-192.168.1.95-443-50383-6,192.168.1.95,50383,140.82.113.21,443,6,05/04/2025 01:12:19,53511,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.687746444656238,37.375492889312476,53511.0,0.0,53511.0,53511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,18.687746444656238,18.687746444656238,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1024,71,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.190.135.2-50499-443-6,192.168.1.95,50499,20.190.135.2,443,6,05/04/2025 01:12:13,319774,11,17,5579.0,16790.0,1440.0,0.0,507.1818181818181,620.468181002349,1460.0,0.0,987.6470588235294,662.6673318091506,69952.5289735876,87.56184054988836,11843.481481481482,24711.693911012393,69065.0,0.0,319774.0,31977.400000000005,44771.93887097885,129121.0,0.0,264138.0,16508.625,29327.05094362541,69261.0,0.0,0,0,0,0,232,352,34.399294501741856,53.1625460481465,0.0,1460.0,771.3448275862069,682.2704886659202,465493.01970443357,0,0,0,1,0,0,0,0,1.0,798.8928571428571,507.1818181818182,987.6470588235294,0,0,0,0,0,0,11,5579,17,16790,64240,16385,7,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-72.25.64.32-50083-443-6,192.168.1.95,50083,72.25.64.32,443,6,05/04/2025 01:11:44,45144564,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04430212239949864,0.08860424479899728,1.5048188E7,2.5943743857738826E7,4.5005443E7,69492.0,4.5074935E7,4.5074935E7,0.0,4.5074935E7,4.5074935E7,4.5075072E7,4.5075072E7,0.0,4.5075072E7,4.5075072E7,0,0,0,0,40,40,0.04430212239949864,0.04430212239949864,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,1.0,0.75,1.0,0.0,0,0,0,0,0,0,2,2,2,0,1022,512,1,20,69492.0,0.0,69492.0,69492.0,4.5005443E7,0.0,4.5005443E7,4.5005443E7,No Label
192.168.1.1-192.168.1.95-443-50525-6,192.168.1.1,443,192.168.1.95,50525,6,05/04/2025 01:12:35,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133333.33333333334,15.0,0.0,15.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,66666.66666666667,66666.66666666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,274,1022,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-239.255.255.250-38810-1900-17,192.168.1.1,38810,239.255.255.250,1900,17,05/04/2025 01:12:30,257492,24,0,9930.0,0.0,454.0,359.0,413.75,37.71546793742762,0,0,0,0,38564.30491044382,93.20677923974337,11195.30434782609,53422.352558247636,256259.0,0.0,257492.0,11195.30434782609,53422.352558247636,256259.0,0.0,0,0,0,0,0,0,0,0,0,192,0,93.20677923974337,0.0,359.0,454.0,412.16,37.7675786886054,1426.3900000000003,0,0,0,0,0,0,0,0,0.0,429.3333333333333,413.75,0.0,0,0,0,0,0,0,24,9930,0,0,-1,-1,23,8,0,0,0,0,0,0,0,0,No Label
192.168.1.192-224.0.0.251-5353-5353-17,192.168.1.192,5353,224.0.0.251,5353,17,05/04/2025 01:12:03,16793617,6,0,385.0,0.0,95.0,58.0,64.16666666666667,15.105186747162932,0,0,0,0,22.92537694530011,0.35727860174493675,3358723.4,4006974.261515327,1.0261279E7,1005574.0,1.6793617E7,3358723.4,4006974.261515327,1.0261279E7,1005574.0,0,0,0,0,0,0,0,0,0,48,0,0.35727860174493675,0.0,58.0,95.0,63.28571428571429,13.984685501341408,195.57142857142858,0,0,0,0,0,0,0,0,0.0,73.83333333333333,64.16666666666667,0.0,0,0,0,0,0,0,6,385,0,0,-1,-1,5,8,5522563.0,0.0,5522563.0,5522563.0,1.0261279E7,0.0,1.0261279E7,1.0261279E7,No Label
140.82.112.25-192.168.1.95-443-50283-6,140.82.112.25,443,192.168.1.95,50283,6,05/04/2025 01:11:53,45093415,3,2,25.0,30.0,25.0,0.0,8.333333333333332,14.433756729740644,29.0,1.0,15.0,19.79898987322333,1.2196902807205885,0.1108809346109626,1.127335375E7,2.2485372538363297E7,4.5001397E7,299.0,4.5093415E7,2.25467075E7,3.1824509534809873E7,4.5050034E7,43381.0,4.5044479E7,4.5044479E7,0.0,4.5044479E7,4.5044479E7,1,0,0,0,72,40,0.06652856076657755,0.04435237384438504,0.0,29.0,13.333333333333334,14.320148975016519,205.06666666666666,0,1,0,0,1,0,0,0,0.0,16.0,8.333333333333334,15.0,0,0,0,0,0,0,3,25,2,30,74,1023,0,20,43381.0,0.0,43381.0,43381.0,4.5001397E7,0.0,4.5001397E7,4.5001397E7,No Label
192.168.1.1-192.168.1.95-80-50423-6,192.168.1.95,50423,192.168.1.1,80,6,05/04/2025 01:11:43,707,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1414.4271570014146,2828.854314002829,707.0,0.0,707.0,707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1414.4271570014146,1414.4271570014146,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,8211,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-80-50420-6,192.168.1.95,50420,192.168.1.1,80,6,05/04/2025 01:11:43,925,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1081.081081081081,2162.162162162162,925.0,0.0,925.0,925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1081.081081081081,1081.081081081081,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1026,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-8.48.85.230-50305-443-6,192.168.1.95,50305,8.48.85.230,443,6,05/04/2025 01:12:35,3139456,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555795653769316,1569728.0,2154069.2870235164,3092885.0,46571.0,0,0,0,0,0,3092885.0,3092885.0,0.0,3092885.0,3092885.0,0,0,0,0,20,40,0.3185265217923105,0.637053043584621,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.49-239.255.255.250-52323-1900-17,192.168.1.49,52323,239.255.255.250,1900,17,05/04/2025 01:12:35,321616,12,0,5106.0,0.0,450.0,384.0,425.5,27.80287754891568,0,0,0,0,15876.075817123525,37.31157653848067,29237.81818181818,24325.770461871012,102097.0,17051.0,321616.0,29237.81818181818,24325.770461871012,102097.0,17051.0,0,0,0,0,0,0,0,0,0,96,0,37.31157653848067,0.0,384.0,450.0,422.3076923076923,29.00110519556284,841.064102564102,0,0,0,0,0,0,0,0,0.0,457.5,425.5,0.0,0,0,0,0,0,0,12,5106,0,0,-1,-1,11,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.219.160.168-50511-443-6,192.168.1.95,50511,23.219.160.168,443,6,05/04/2025 01:12:18,397268,8,9,598.0,6272.0,272.0,0.0,74.75,110.29797304185992,1460.0,0.0,696.8888888888889,567.0377951346022,17293.11195465026,42.792271212380555,24829.250000000004,52639.61137457861,212373.0,0.0,397268.0,56752.57142857143,87536.07225378031,245954.0,231.0,328776.0,41097.0,71991.16176309422,212373.0,0.0,0,0,0,0,184,192,20.137539394061438,22.654731818319117,0.0,1460.0,381.6666666666667,511.6841856871804,261820.7058823529,0,0,0,1,0,0,0,0,1.0,404.11764705882354,74.75,696.8888888888889,0,0,0,0,0,0,8,598,9,6272,64240,501,3,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-72.25.64.32-50512-443-6,72.25.64.32,443,192.168.1.95,50512,6,05/04/2025 01:12:19,78673,3,1,85.0,0.0,85.0,0.0,28.333333333333336,49.074772881118186,0.0,0.0,0.0,0.0,1080.4214914900917,50.84336430541609,26224.333333333332,35440.6638811032,66549.0,22.0,78673.0,39336.5,38515.399264450054,66571.0,12102.0,0,0,0,0,0,0,0,0,0,72,20,38.132523229062066,12.710841076354022,0.0,85.0,34.0,46.55641738793912,2167.5,0,0,0,0,1,1,0,0,0.0,42.5,28.333333333333332,0.0,0,0,0,0,0,0,3,85,1,0,512,1022,0,20,0,0,0,0,0,0,0,0,No Label
