frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,ip.proto,_ws.col.Protocol
"Apr  5, 2025 01:19:26.553693000 CDT",,,,,"443","59533",,,,"QUIC"
"Apr  5, 2025 01:19:26.553754000 CDT",,,,,"60738","443",,,,"QUIC"
"Apr  5, 2025 01:19:26.554597000 CDT",,,,,"60738","443",,,,"QUIC"
"Apr  5, 2025 01:19:26.557202000 CDT",,,"443","50614",,,,,,"TCP"
"Apr  5, 2025 01:19:26.559106000 CDT",,,,,"443","59533",,,,"QUIC"
"Apr  5, 2025 01:19:26.559817000 CDT",,,,,"443","59533",,,,"QUIC"
"Apr  5, 2025 01:19:26.559817000 CDT",,,,,"443","59533",,,,"QUIC"
"Apr  5, 2025 01:19:26.559817000 CDT",,,,,"443","59533",,,,"QUIC"
"Apr  5, 2025 01:19:26.560062000 CDT",,,,,"59533","443",,,,"QUIC"
"Apr  5, 2025 01:19:26.560152000 CDT",,,,,"59533","443",,,,"QUIC"
"Apr  5, 2025 01:19:26.560502000 CDT",,,,,"443","59533",,,,"QUIC"
"Apr  5, 2025 01:19:26.567179000 CDT",,,,,"58502","53",,,,"DNS"
"Apr  5, 2025 01:19:26.567423000 CDT",,,,,"58686","53",,,,"DNS"
"Apr  5, 2025 01:19:26.567893000 CDT",,,"443","50614",,,,,,"TCP"
"Apr  5, 2025 01:19:26.569836000 CDT",,,"443","50614",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.570090000 CDT",,,"443","50614",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.570090000 CDT",,,"443","50614",,,,,,"TCP"
"Apr  5, 2025 01:19:26.570090000 CDT",,,"443","50614",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.570138000 CDT",,,"50614","443",,,,,,"TCP"
"Apr  5, 2025 01:19:26.570500000 CDT",,,"50614","443",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.577063000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.577161000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.577567000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.577567000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TLSv1"
"Apr  5, 2025 01:19:26.584026000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:26.584108000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:26.584397000 CDT",,,"50615","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.590705000 CDT",,,,,"59533","443",,,,"QUIC"
"Apr  5, 2025 01:19:26.599191000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599191000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599327000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599561000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599561000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599561000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599561000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599561000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599561000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599561000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599755000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.599968000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.600009000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.603608000 CDT",,,,,"443","60738",,,,"QUIC"
"Apr  5, 2025 01:19:26.605270000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.605488000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.606775000 CDT","192.168.1.95","192.168.1.1",,,"58686","53",,,"17","DNS"
"Apr  5, 2025 01:19:26.606776000 CDT","192.168.1.95","192.168.1.1",,,"58502","53",,,"17","DNS"
"Apr  5, 2025 01:19:26.611300000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.611554000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.611554000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.611554000 CDT",,,,,"53","58686",,,,"DNS"
"Apr  5, 2025 01:19:26.611598000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.611834000 CDT","192.168.1.1","192.168.1.95",,,"53","58686",,,"17","DNS"
"Apr  5, 2025 01:19:26.612254000 CDT",,,,,"53","58502",,,,"DNS"
"Apr  5, 2025 01:19:26.612463000 CDT","192.168.1.1","192.168.1.95",,,"53","58502",,,"17","DNS"
"Apr  5, 2025 01:19:26.612544000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.612708000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.612826000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.614829000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.618455000 CDT",,,"443","50614",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.628659000 CDT",,,,,"443","59533",,,,"QUIC"
"Apr  5, 2025 01:19:26.635376000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.635597000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.635597000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.635805000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.645392000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.660757000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.660979000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:26.660979000 CDT",,,"443","50615",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.661012000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:26.667094000 CDT",,,"443","50613",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.667346000 CDT",,,"443","50613",,,,,,"TCP"
"Apr  5, 2025 01:19:26.667346000 CDT",,,"443","50613",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.667346000 CDT",,,"443","50613",,,,,,"TCP"
"Apr  5, 2025 01:19:26.667400000 CDT",,,"50613","443",,,,,,"TCP"
"Apr  5, 2025 01:19:26.668647000 CDT",,,"50614","443",,,,,,"TCP"
"Apr  5, 2025 01:19:26.669543000 CDT",,,"50613","443",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.669773000 CDT",,,"50613","443",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.669923000 CDT",,,"50613","443",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.670338000 CDT",,,"50615","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.681862000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.681941000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.683128000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.684626000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.684626000 CDT","185.199.108.153","192.168.1.95","443","50616",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:26.684701000 CDT","192.168.1.95","185.199.108.153","50616","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.696941000 CDT",,,"443","50613",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.697243000 CDT",,,"50613","443",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.700920000 CDT",,,"443","50613",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.725961000 CDT",,,"443","50613",,,,,,"TCP"
"Apr  5, 2025 01:19:26.731360000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.731360000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.731429000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.731649000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.731649000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.731670000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.732584000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.732907000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.732933000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733138000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.733217000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.745480000 CDT",,,"443","50615",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.746110000 CDT",,,"50615","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.746146000 CDT",,,"50615","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.746188000 CDT",,,"50615","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.746465000 CDT",,,"443","50615",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.746606000 CDT",,,"50615","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.747581000 CDT",,,"50613","443",,,,,,"TCP"
"Apr  5, 2025 01:19:26.799331000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.803151000 CDT",,,"443","50613",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.803151000 CDT",,,"443","50613",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.803151000 CDT",,,"443","50613",,,,,,"TLSv1.3"
"Apr  5, 2025 01:19:26.803225000 CDT",,,"50613","443",,,,,,"TCP"
"Apr  5, 2025 01:19:26.806783000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.806997000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.806997000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.807017000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.809712000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:26.809808000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.810459000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:26.810665000 CDT",,,"443","50615",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:26.859398000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:26.871901000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.872136000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.872136000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.872136000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.872156000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.877886000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.883023000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.883083000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.888572000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.888884000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.888904000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889109000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889149000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889357000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889371000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889568000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889766000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889766000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889780000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889971000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889971000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889971000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889971000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.889971000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889971000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.889971000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890019000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.890215000 CDT","3.121.244.88","192.168.1.95","443","50600",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:26.890239000 CDT","192.168.1.95","3.121.244.88","50600","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.949403000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.960214000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.961115000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.963290000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:26.965043000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.017486000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.025892000 CDT","48.211.71.198","192.168.1.95","443","50617",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.080623000 CDT","192.168.1.95","48.211.71.198","50617","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.365424000 CDT",,,,,"57587","53",,,,"DNS"
"Apr  5, 2025 01:19:27.365638000 CDT",,,,,"56849","53",,,,"DNS"
"Apr  5, 2025 01:19:27.398712000 CDT",,,,,"53","57587",,,,"DNS"
"Apr  5, 2025 01:19:27.400730000 CDT","192.168.1.95","192.168.1.1",,,"56849","53",,,"17","DNS"
"Apr  5, 2025 01:19:27.409481000 CDT",,,,,"53","56849",,,,"DNS"
"Apr  5, 2025 01:19:27.409714000 CDT","192.168.1.1","192.168.1.95",,,"53","56849",,,"17","DNS"
"Apr  5, 2025 01:19:27.410135000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.417248000 CDT",,,,,"58882","53",,,,"DNS"
"Apr  5, 2025 01:19:27.417392000 CDT",,,,,"60704","53",,,,"DNS"
"Apr  5, 2025 01:19:27.417526000 CDT",,,,,"50247","53",,,,"DNS"
"Apr  5, 2025 01:19:27.417658000 CDT","192.168.1.95","40.71.11.167","50565","443",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:27.452913000 CDT",,,,,"53","50247",,,,"DNS"
"Apr  5, 2025 01:19:27.454411000 CDT",,,,,"53","60704",,,,"DNS"
"Apr  5, 2025 01:19:27.458936000 CDT",,,,,"53","58882",,,,"DNS"
"Apr  5, 2025 01:19:27.489672000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.489764000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.490099000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.508450000 CDT","40.71.11.167","192.168.1.95","443","50565",,,,,"6","TLSv1.3"
"Apr  5, 2025 01:19:27.535824000 CDT",,,"443","50615",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:27.558624000 CDT","192.168.1.95","40.71.11.167","50565","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.561824000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.562667000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.562878000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.562878000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.562920000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.565904000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.595471000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:27.635567000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.635806000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.635824000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.636576000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.636619000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.636701000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.636730000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.636730000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.707418000 CDT",,,"50615","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:27.707477000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:27.707477000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:27.707477000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:27.707477000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:27.707477000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:27.707477000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:27.707477000 CDT",,,"50615","443",,,,,,"TCP"
"Apr  5, 2025 01:19:27.707477000 CDT",,,"50615","443",,,,,,"TLSv1.2"
"Apr  5, 2025 01:19:27.711547000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.711798000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.712272000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.765599000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.778581000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:27.779071000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:27.779264000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:27.779264000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:27.832483000 CDT","20.189.173.8","192.168.1.95","443","50618",,,,,"6","TLSv1.2"
"Apr  5, 2025 01:19:27.837719000 CDT","192.168.1.95","20.189.173.8","50618","443",,,,,"6","TCP"
"Apr  5, 2025 01:19:27.865703000 CDT",,,"443","50615",,,,,,"TCP"
"Apr  5, 2025 01:19:27.865925000 CDT",,,"443","50615",,,,,,"TCP"
