Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.95-35.174.127.31-50317-443-6,192.168.1.95,50317,35.174.127.31,443,6,05/04/2025 01:15:32,112097029,18,12,2081.0,2104.0,239.0,0.0,115.6111111111111,117.89384002711877,262.0,0.0,175.33333333333334,125.22295268355509,37.3337280865847,0.2676252909432595,3865414.793103448,6502369.099638335,1.5894405E7,203.0,1.12097029E8,6593942.882352941,7412755.148174714,1.5894405E7,108188.0,1.11988977E8,1.0180816090909092E7,7068313.849914058,1.6003622E7,333.0,1,0,0,0,360,240,0.16057517456595571,0.1070501163773038,0.0,262.0,142.67741935483866,121.63343484880414,14794.69247311828,0,1,0,0,1,0,0,0,0.0,147.43333333333334,115.61111111111111,175.33333333333334,0,0,0,0,0,0,18,2081,12,2104,1022,352,9,20,340908.875,656262.112572068,1965074.0,108188.0,1.3657668375E7,4168346.490869455,1.5894405E7,5935089.0,No Label
192.168.1.95-72.25.64.32-50083-443-6,192.168.1.95,50083,72.25.64.32,443,6,05/04/2025 01:15:30,90231906,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03324766297189821,0.06649532594379642,1.80463812E7,2.4612946494521175E7,4.5015391E7,67611.0,9.0164295E7,4.50821475E7,12488.212862535616,4.5090978E7,4.5073317E7,9.0156319E7,4.50781595E7,12607.006801774956,4.5087074E7,4.5069245E7,0,0,0,0,60,60,0.03324766297189821,0.03324766297189821,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,1.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,3,3,3,0,1022,512,2,20,73635.0,2760.5448737522815,75587.0,71683.0,4.50085125E7,9727.667988783334,4.5015391E7,4.5001634E7,No Label
192.168.1.49-239.255.255.250-50201-1900-17,192.168.1.49,50201,239.255.255.250,1900,17,05/04/2025 01:15:59,60478754,22,0,7328.0,0.0,359.0,311.0,333.0909090909091,20.19643790117712,0,0,0,0,121.16651741866242,0.36376410797087516,2879940.6666666674,1.3092926316056434E7,6.0022153E7,17926.0,6.0478754E7,2879940.6666666674,1.3092926316056434E7,6.0022153E7,17926.0,0,0,0,0,0,0,0,0,0,176,0,0.36376410797087516,0.0,311.0,359.0,332.13043478260875,20.26260404118,410.5731225296441,0,0,0,0,0,0,0,0,0.0,347.22727272727275,333.09090909090907,0.0,0,0,0,0,0,0,22,7328,0,0,-1,-1,21,8,235799.0,0.0,235799.0,235799.0,6.0022153E7,0.0,6.0022153E7,6.0022153E7,No Label
192.168.1.95-20.190.135.16-50593-443-6,192.168.1.95,50593,20.190.135.16,443,6,05/04/2025 01:19:25,501983,12,16,5567.0,15190.0,1440.0,0.0,463.9166666666667,610.4834832600579,1460.0,0.0,949.375,671.6405660768266,41350.00587669304,55.7787813531534,18591.962962962964,46314.582735463715,223743.0,0.0,501983.0,45634.818181818184,84944.20900193042,290052.0,0.0,426188.0,28412.53333333333,60629.35799696224,223743.0,0.0,0,0,0,0,252,332,23.905192008494314,31.873589344659084,0.0,1460.0,715.7586206896551,681.7188179873206,464740.54679802957,0,0,0,1,0,0,0,0,1.0,741.3214285714286,463.9166666666667,949.375,0,0,0,0,0,0,12,5567,16,15190,64240,16385,7,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.8-50618-443-6,192.168.1.95,50618,20.189.173.8,443,6,05/04/2025 01:19:27,427584,13,11,3014.0,4678.0,1440.0,0.0,231.84615384615384,438.3812735800208,1460.0,0.0,425.2727272727273,639.7679408831128,17989.447687471933,56.12932195779075,18590.608695652172,31135.65350605334,79537.0,0.0,427584.0,35632.0,45840.54770615203,128869.0,0.0,342811.0,34281.1,45857.4448371133,120211.0,0.0,0,0,0,0,272,232,30.403382727136655,25.72593923065409,0.0,1460.0,307.68,529.1779568349384,280029.31,0,0,0,1,0,0,0,0,0.0,320.5,231.84615384615384,425.27272727272725,0,0,0,0,0,0,13,3014,11,4678,64240,16385,7,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.8-50618-443-6,20.189.173.8,443,192.168.1.95,50618,6,05/04/2025 01:19:27,870,2,1,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0.0,0.0,0.0,0.0,48275.862068965514,3448.2758620689656,435.0,548.7148622007609,823.0,47.0,870.0,870.0,0.0,870.0,870.0,0,0,0,0,0,1,0,0,0,40,20,2298.8505747126437,1149.4252873563219,0.0,42.0,21.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,28.0,21.0,0.0,0,0,0,0,0,0,2,42,1,0,16385,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.8-50625-443-6,192.168.1.95,50625,20.189.173.8,443,6,05/04/2025 01:19:31,373848,15,14,6741.0,4678.0,1440.0,0.0,449.4,605.2216595123286,1460.0,0.0,334.14285714285717,589.6110656960306,30544.499368727396,77.57163339111082,13351.71428571428,28013.167854576484,76062.0,0.0,373848.0,26703.428571428572,36672.89534984467,76294.0,0.0,296028.0,22771.384615384613,35308.27484584518,77665.0,0.0,0,0,0,0,312,292,40.12325865057456,37.44837474053626,0.0,1460.0,380.6333333333334,584.085343512185,341155.6885057471,0,0,0,1,0,0,0,0,0.0,393.7586206896552,449.4,334.14285714285717,0,0,0,0,0,0,15,6741,14,4678,64240,16381,9,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.8-50625-443-6,20.189.173.8,443,192.168.1.95,50625,6,05/04/2025 01:19:32,629,2,1,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0.0,0.0,0.0,0.0,66772.65500794913,4769.475357710652,314.5,368.4026329981913,575.0,54.0,629.0,629.0,0.0,629.0,629.0,0,0,0,0,0,1,0,0,0,40,20,3179.650238473768,1589.825119236884,0.0,42.0,21.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,28.0,21.0,0.0,0,0,0,0,0,0,2,42,1,0,16381,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.8-50626-443-6,192.168.1.95,50626,20.189.173.8,443,6,05/04/2025 01:19:32,473172,13,12,3831.0,4678.0,1440.0,0.0,294.6923076923077,484.87324539776796,1460.0,0.0,389.83333333333337,622.2258919444454,17982.889942769227,52.83490992704556,19715.5,29596.632092476186,76224.0,0.0,473172.0,39431.0,56193.49724106712,180103.0,0.0,400402.0,36400.181818181816,42396.432972169205,119474.0,0.0,0,0,0,0,272,252,27.47415316206369,25.36075676498187,0.0,1460.0,327.2692307692307,538.4389701863942,289916.52461538464,0,0,0,1,0,0,0,0,0.0,340.36,294.6923076923077,389.8333333333333,0,0,0,0,0,0,13,3831,12,4678,64240,16381,7,20,0,0,0,0,0,0,0,0,No Label
192.168.1.49-239.255.255.250-52323-1900-17,192.168.1.49,52323,239.255.255.250,1900,17,05/04/2025 01:17:35,119998031,25,0,10605.0,0.0,450.0,384.0,424.2,27.401338166836542,0,0,0,0,88.37645011025222,0.20833675179220232,4999917.958333332,1.684090296211852E7,5.9679223E7,17257.0,1.19998031E8,4999917.958333332,1.684090296211852E7,5.9679223E7,17257.0,0,0,0,0,0,0,0,0,0,200,0,0.20833675179220232,0.0,384.0,450.0,423.00000000000006,27.536158047193148,758.24,0,0,0,0,0,0,0,0,0.0,439.92,424.2,0.0,0,0,0,0,0,0,25,10605,0,0,-1,-1,24,8,309359.5,16117.084863584978,320756.0,297963.0,5.96787995E7,598.9194436650057,5.9679223E7,5.9678376E7,No Label
140.82.112.25-192.168.1.95-443-50283-6,192.168.1.95,50283,140.82.112.25,443,6,05/04/2025 01:17:38,119949656,5,5,60.0,50.0,29.0,0.0,12.0,15.524174696260024,25.0,0.0,10.0,13.693063937629153,0.9170514002974715,0.08336830911795194,1.3327739555555556E7,1.902598663286424E7,4.5002707E7,216.0,1.19949656E8,2.9987414E7,1.738956993452177E7,4.5048667E7,1.4903331E7,6.0043834E7,1.50109585E7,2.121367016814693E7,4.5046638E7,45540.0,0,0,0,0,112,112,0.04168415455897597,0.04168415455897597,0.0,29.0,10.0,13.542525613784159,183.4,0,0,0,0,1,0,0,0,1.0,11.0,12.0,10.0,0,0,0,0,0,0,5,60,5,50,74,74,4,20,45997.666666666664,397.10745816886055,46251.0,45540.0,2.995291575E7,1.737669094629165E7,4.5002707E7,1.4903115E7,No Label
192.168.1.95-20.42.65.88-50638-443-6,192.168.1.95,50638,20.42.65.88,443,6,05/04/2025 01:19:40,464099,13,12,3353.0,4678.0,1440.0,0.0,257.92307692307696,444.4366211918301,1460.0,0.0,389.83333333333337,622.2258919444454,17304.497531776626,53.867816995942675,19337.458333333332,33678.56834582306,84471.0,0.0,464099.0,38674.916666666664,48227.02286715185,124913.0,0.0,376694.0,34244.909090909096,49666.38402673291,134716.0,0.0,0,0,0,0,272,252,28.01126483789019,25.856552158052484,0.0,1460.0,308.88461538461536,522.9495828030138,273476.2661538461,0,0,0,1,0,0,0,0,0.0,321.24,257.9230769230769,389.8333333333333,0,0,0,0,0,0,13,3353,12,4678,64240,16383,7,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.42.65.88-50638-443-6,20.42.65.88,443,192.168.1.95,50638,6,05/04/2025 01:19:41,712,2,1,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0.0,0.0,0.0,0.0,58988.764044943826,4213.483146067416,356.0,429.9209229614209,660.0,52.0,712.0,712.0,0.0,712.0,712.0,0,0,0,0,0,1,0,0,0,40,20,2808.9887640449438,1404.4943820224719,0.0,42.0,21.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,28.0,21.0,0.0,0,0,0,0,0,0,2,42,1,0,16383,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-35.174.127.31-50317-443-6,192.168.1.95,50317,35.174.127.31,443,6,05/04/2025 01:17:40,112109590,18,12,2079.0,2096.0,239.0,0.0,115.5,117.77108903192118,260.0,0.0,174.66666666666663,124.72685307818794,37.24034670004591,0.2675953056290724,3865847.9310344825,6826854.721934811,1.5898832E7,0.0,1.1210959E8,6594681.764705882,7909646.59792407,1.5898832E7,114.0,1.11984458E8,1.0180405272727273E7,7880096.56347214,1.6006205E7,0.0,1,0,0,0,360,240,0.16055718337744346,0.10703812225162897,0.0,260.0,142.35483870967744,121.32231132733358,14719.103225806453,0,1,0,0,1,0,0,0,0.0,147.1,115.5,174.66666666666666,0,0,0,0,0,0,18,2079,12,2096,1026,403,9,20,247680.1428571428,361474.75615107093,1067328.0,107853.0,1.5752016142857144E7,361498.54802817135,1.5898832E7,1.4932565E7,No Label
192.168.1.95-35.174.127.31-50317-443-6,192.168.1.95,50317,35.174.127.31,443,6,05/04/2025 01:19:45,130,2,0,30.0,0.0,30.0,0.0,15.0,21.213203435596427,0,0,0,0,230769.23076923078,15384.615384615387,130.0,0.0,130.0,130.0,130.0,130.0,0.0,130.0,130.0,0,0,0,0,0,1,0,0,0,40,0,15384.615384615387,0.0,0.0,30.0,20.0,17.320508075688775,300.0,0,1,0,0,1,0,0,0,0.0,30.0,15.0,0.0,0,0,0,0,0,0,2,30,0,0,1024,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-8.45.52.204-50680-443-6,192.168.1.95,50680,8.45.52.204,443,6,05/04/2025 01:19:44,575068,13,8,6667.0,1531.0,1460.0,0.0,512.8461538461538,585.2522029225016,992.0,0.0,191.375,345.9211047540837,14255.70541222951,36.51742054852643,28753.4,38747.7873112232,122464.0,0.0,575068.0,47922.333333333336,58106.83797084209,167020.0,0.0,315971.0,45138.71428571429,64692.77859677561,175796.0,0.0,0,0,0,0,272,172,22.60602224432589,13.911398304200546,0.0,1460.0,372.6363636363637,516.6346729376429,266911.3852813853,0,0,0,1,0,0,0,0,0.0,390.3809523809524,512.8461538461538,191.375,0,0,0,0,0,0,13,6667,8,1531,64240,83,8,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-8.45.52.204-50680-443-6,8.45.52.204,443,192.168.1.95,50680,6,05/04/2025 01:19:45,38145,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,52.43151133831433,38145.0,0.0,38145.0,38145.0,38145.0,38145.0,0.0,38145.0,38145.0,0,0,0,0,0,0,0,0,0,40,0,52.43151133831433,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,83,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-35.174.127.31-50317-443-6,35.174.127.31,443,192.168.1.95,50317,6,05/04/2025 01:19:45,9799,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,306.15368915195427,4899.5,6595.184948126929,9563.0,236.0,9799.0,4899.5,6595.184948126929,9563.0,236.0,0,0,0,0,0,0,0,0,0,72,0,306.15368915195427,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,403,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-40.71.11.167-50565-443-6,192.168.1.95,50565,40.71.11.167,443,6,05/04/2025 01:17:46,114776324,17,17,6048.0,7783.0,1440.0,0.0,355.7647058823529,465.16227402538846,1460.0,0.0,457.8235294117647,592.0064648395022,120.5039464410796,0.29622834061143133,3478070.424242424,1.1010630002636947E7,4.5015146E7,0.0,1.14776324E8,7173520.25,1.5192868077898461E7,4.5078315E7,0.0,1.14665748E8,7166609.25,1.521721593435534E7,4.5076422E7,0.0,0,0,0,0,352,376,0.14811417030571566,0.14811417030571566,0.0,1460.0,395.1714285714286,523.5301826073071,274083.8521008403,0,0,0,1,0,0,0,0,1.0,406.79411764705884,355.7647058823529,457.8235294117647,0,0,0,0,0,0,17,6048,17,7783,64240,16381,10,20,946127.25,1623895.1250275525,3376957.0,61276.0,2.77164185E7,1.9967948733020566E7,4.5015146E7,1.0246861E7,No Label
192.168.1.95-20.189.173.25-50566-443-6,192.168.1.95,50566,20.189.173.25,443,6,05/04/2025 01:17:48,114693332,31,29,8261.0,7357.0,1440.0,0.0,266.483870967742,442.01281059623466,1460.0,0.0,253.6896551724137,504.1606251588784,136.17182208988402,0.5231341609292509,1943954.779661017,8342680.456755455,4.5016031E7,0.0,1.1458519E8,3819506.333333335,1.1493122510153666E7,4.5086949E7,0.0,1.14626337E8,4093797.75,1.188173373574084E7,4.5085741E7,0.0,0,0,0,0,632,616,0.27028598314677965,0.25284817778247126,0.0,1460.0,256.0327868852459,466.32141873794575,217455.66557377053,0,0,0,1,0,0,0,0,0.0,260.3,266.48387096774195,253.68965517241378,0,0,0,0,0,0,31,8261,29,7357,64240,16380,20,20,1075261.5,1558133.5948083315,3353456.0,68798.0,2.75270475E7,2.0166444258128542E7,4.5016031E7,9864622.0,No Label
192.168.1.95-72.25.64.32-50083-443-6,192.168.1.95,50083,72.25.64.32,443,6,05/04/2025 01:17:45,90224715,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03325031284388097,0.06650062568776194,1.8044943E7,2.4613826777538035E7,4.5012147E7,67128.0,9.0151477E7,4.50757385E7,5001.36626333245,4.5079275E7,4.5072202E7,9.0157587E7,4.50787935E7,2297.389932075093,4.5080418E7,4.5077169E7,0,0,0,0,60,60,0.03325031284388097,0.03325031284388097,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,1.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,3,3,3,0,1022,512,2,20,67699.5,808.2230508962239,68271.0,67128.0,4.5008039E7,5809.589314228674,4.5012147E7,4.5003931E7,No Label
192.168.1.49-239.255.255.250-50201-1900-17,192.168.1.49,50201,239.255.255.250,1900,17,05/04/2025 01:18:00,60497599,23,0,7687.0,0.0,359.0,311.0,334.21739130434787,20.458286877846948,0,0,0,0,127.06289385137417,0.38018037707579105,2749890.8636363633,1.2792147865692222E7,6.0023081E7,7176.0,6.0497599E7,2749890.8636363633,1.2792147865692222E7,6.0023081E7,7176.0,0,0,0,0,0,0,0,0,0,184,0,0.38018037707579105,0.0,311.0,359.0,333.25000000000006,20.562206783954068,422.8043478260867,0,0,0,0,0,0,0,0,0.0,347.7391304347826,334.2173913043478,0.0,0,0,0,0,0,0,23,7687,0,0,-1,-1,22,8,241888.0,0.0,241888.0,241888.0,6.0023081E7,0.0,6.0023081E7,6.0023081E7,No Label
192.168.1.192-224.0.0.251-5353-5353-17,192.168.1.192,5353,224.0.0.251,5353,17,05/04/2025 01:17:34,1012060,2,0,116.0,0.0,58.0,58.0,58.0,0.0,0,0,0,0,114.61771041242615,1.976167420903899,1012060.0,0.0,1012060.0,1012060.0,1012060.0,1012060.0,0.0,1012060.0,1012060.0,0,0,0,0,0,0,0,0,0,16,0,1.976167420903899,0.0,58.0,58.0,58.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,87.0,58.0,0.0,0,0,0,0,0,0,2,116,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,No Label
